2026-05-08T00:10:12+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:53008 - "PROPFIND / HTTP/1.0" 405 Method Not Allowed
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     run(
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     server.run()
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     return runner.run(main)
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     return self._loop.run_until_complete(task)
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     config.load()
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/config.py", line 458, in load
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     self.loaded_app = import_from_string(self.app)
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/importer.py", line 21, in import_from_string
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     module = importlib.import_module(module_str)
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/usr/lib/python3.12/importlib/__init__.py", line 90, in import_module
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     return _bootstrap._gcd_import(name[level:], package, level)
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap_external>", line 991, in exec_module
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap_external>", line 1129, in get_code
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap_external>", line 1059, in source_to_code
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:   File "/var/www/myastra/astra/backend/main.py", line 1051
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:     print(f"[AMELIA RAG] {len(memories)} wynik├│w dla: '{user_msg_clean[:60]}'"
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]:          ^
2026-05-08T13:35:13+00:00 myastra uvicorn[1599090]: SyntaxError: '(' was never closed
2026-05-08T13:35:13+00:00 myastra systemd[1]: myastra.service: Main process exited, code=exited, status=1/FAILURE
2026-05-08T13:35:13+00:00 myastra systemd[1]: myastra.service: Failed with result 'exit-code'.
2026-05-08T13:35:18+00:00 myastra systemd[1]: myastra.service: Scheduled restart job, restart counter is at 22.
2026-05-08T13:35:18+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]: Traceback (most recent call last):
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     sys.exit(main())
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:              ^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return self.main(*args, **kwargs)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     rv = self.invoke(ctx)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return callback(*args, **kwargs)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     run(
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     server.run()
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return runner.run(main)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return self._loop.run_until_complete(task)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     config.load()
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/config.py", line 458, in load
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     self.loaded_app = import_from_string(self.app)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/importer.py", line 21, in import_from_string
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     module = importlib.import_module(module_str)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/usr/lib/python3.12/importlib/__init__.py", line 90, in import_module
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     return _bootstrap._gcd_import(name[level:], package, level)
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap_external>", line 991, in exec_module
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap_external>", line 1129, in get_code
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap_external>", line 1059, in source_to_code
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:   File "/var/www/myastra/astra/backend/main.py", line 1051
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:     print(f"[AMELIA RAG] {len(memories)} wynik├│w dla: '{user_msg_clean[:60]}'"
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]:          ^
2026-05-08T13:35:18+00:00 myastra uvicorn[1599093]: SyntaxError: '(' was never closed
2026-05-08T13:35:18+00:00 myastra systemd[1]: myastra.service: Main process exited, code=exited, status=1/FAILURE
2026-05-08T13:35:18+00:00 myastra systemd[1]: myastra.service: Failed with result 'exit-code'.
2026-05-08T13:35:23+00:00 myastra systemd[1]: myastra.service: Scheduled restart job, restart counter is at 23.
2026-05-08T13:35:23+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]: Traceback (most recent call last):
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     sys.exit(main())
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:              ^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return self.main(*args, **kwargs)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     rv = self.invoke(ctx)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return callback(*args, **kwargs)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     run(
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     server.run()
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return runner.run(main)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return self._loop.run_until_complete(task)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     config.load()
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/config.py", line 458, in load
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     self.loaded_app = import_from_string(self.app)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/importer.py", line 21, in import_from_string
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     module = importlib.import_module(module_str)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/usr/lib/python3.12/importlib/__init__.py", line 90, in import_module
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     return _bootstrap._gcd_import(name[level:], package, level)
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap_external>", line 991, in exec_module
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap_external>", line 1129, in get_code
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap_external>", line 1059, in source_to_code
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:   File "/var/www/myastra/astra/backend/main.py", line 1051
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:     print(f"[AMELIA RAG] {len(memories)} wynik├│w dla: '{user_msg_clean[:60]}'"
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]:          ^
2026-05-08T13:35:23+00:00 myastra uvicorn[1599096]: SyntaxError: '(' was never closed
2026-05-08T13:35:23+00:00 myastra systemd[1]: myastra.service: Main process exited, code=exited, status=1/FAILURE
2026-05-08T13:35:23+00:00 myastra systemd[1]: myastra.service: Failed with result 'exit-code'.
2026-05-08T13:35:28+00:00 myastra systemd[1]: myastra.service: Scheduled restart job, restart counter is at 24.
2026-05-08T13:35:28+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]: Traceback (most recent call last):
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:     sys.exit(main())
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:              ^^^^^^
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:     return self.main(*args, **kwargs)
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:     rv = self.invoke(ctx)
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:     return callback(*args, **kwargs)
2026-05-08T13:35:28+00:00 myastra uvicorn[1599099]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
